,user_id,age,age_range,gender,country_id,date_joined,last_login,salary,seniority,product,created
10877,3499163,61,60-70,f,1.0,2018-12-13 05:38:55,2019-01-25 09:37:28,4.0,0,131,2019-01-25 09:43:55
10878,3499232,44,40-50,m,1.0,2018-12-13 05:46:51,2018-12-13 08:46:52,5.0,5,99,2018-12-13 09:02:37
10879,3499247,46,40-50,m,1.0,2018-12-13 05:51:17,2018-12-13 09:00:50,4.0,5,128,2018-12-13 09:13:54
10880,3499256,37,30-40,f,1.0,2018-12-13 05:50:08,2019-02-03 01:13:11,6.0,3,99,2018-12-13 08:57:06
10881,3499364,29,20-30,f,1.0,2018-12-13 06:04:49,2018-12-29 21:38:01,4.0,1,99,2018-12-13 12:00:53
10882,3499406,24,20-30,f,1.0,2018-12-13 06:12:41,2018-12-13 09:14:06,4.0,0,99,2018-12-13 09:30:10
10883,3499448,35,30-40,f,1.0,2018-12-13 06:17:00,2018-12-13 09:17:01,4.0,4,128,2018-12-13 09:23:46
10884,3499448,35,30-40,f,1.0,2018-12-13 06:17:00,2018-12-13 09:17:01,4.0,4,131,2018-12-13 09:30:45
10885,3499592,28,20-30,m,1.0,2018-12-13 06:32:16,2019-01-15 18:31:07,4.0,1,131,2019-01-13 18:09:45
10886,3499592,28,20-30,m,1.0,2018-12-13 06:32:16,2019-01-15 18:31:07,4.0,1,31,2019-01-13 18:12:20
10887,3499592,28,20-30,m,1.0,2018-12-13 06:32:16,2019-01-15 18:31:07,4.0,1,131,2019-01-13 18:15:03
10888,3499745,31,30-40,f,1.0,2018-12-13 06:47:25,2018-12-13 09:52:45,6.0,5,99,2018-12-13 10:03:33
10889,3499745,31,30-40,f,1.0,2018-12-13 06:47:25,2018-12-13 09:52:45,6.0,5,131,2018-12-13 10:07:00
10890,3499940,34,30-40,m,1.0,2018-12-13 07:06:44,2018-12-13 10:06:44,5.0,4,131,2018-12-13 10:17:34
10891,3499958,30,30-40,m,2.0,2018-12-13 07:11:10,2018-12-13 10:10:40,4.0,1,130,2018-12-14 12:44:45
10892,3500030,26,20-30,m,1.0,2018-12-13 07:19:33,2018-12-13 21:32:36,3.0,2,99,2018-12-13 21:43:58
10893,3500099,25,20-30,m,2.0,2018-12-13 07:26:22,2018-12-13 10:31:51,3.0,1,58,2018-12-13 10:45:20
10894,3500351,32,30-40,m,1.0,2018-12-13 07:53:05,2018-12-13 11:10:21,7.0,2,128,2018-12-13 11:02:21
10895,3500453,26,20-30,f,1.0,2018-12-13 08:01:53,2018-12-13 11:22:26,4.0,1,131,2018-12-13 11:34:25
10896,3500597,24,20-30,m,1.0,2018-12-13 08:16:29,2019-01-19 20:37:41,5.0,3,131,2019-01-01 15:58:56
10897,3500624,24,20-30,f,1.0,2018-12-13 08:18:37,2018-12-13 14:33:39,1.0,0,128,2018-12-13 14:39:13
10898,3500639,35,30-40,f,2.0,2018-12-13 08:19:41,2018-12-14 20:32:43,3.0,3,58,2018-12-14 20:37:08
10899,3500642,42,40-50,f,2.0,2018-12-13 08:19:43,2018-12-13 11:19:44,4.0,5,58,2018-12-13 11:52:47
10900,3500765,39,30-40,m,1.0,2018-12-13 08:34:49,2019-02-05 09:34:38,5.0,5,99,2019-02-05 09:40:26
10901,3500801,27,20-30,m,2.0,2018-12-13 08:38:00,2018-12-13 11:40:11,3.0,4,125,2018-12-13 11:58:49
10902,3500846,46,40-50,m,1.0,2018-12-13 08:46:12,2018-12-18 21:32:24,5.0,1,131,2018-12-13 12:18:41
10903,3500846,46,40-50,m,1.0,2018-12-13 08:46:12,2018-12-18 21:32:24,5.0,1,99,2018-12-18 21:39:48
10904,3500948,24,20-30,f,1.0,2018-12-13 08:53:15,2019-01-15 02:26:56,2.0,0,131,2019-01-15 02:31:21
10905,3500954,26,20-30,f,1.0,2018-12-13 08:55:13,2019-01-18 11:06:22,3.0,5,128,2018-12-13 12:03:43
10906,3500972,39,30-40,m,2.0,2018-12-13 08:58:13,2018-12-13 11:58:14,3.0,2,58,2018-12-13 12:09:02
10907,3501005,38,30-40,m,2.0,2018-12-13 09:00:09,2019-01-09 19:19:39,3.0,2,130,2018-12-15 14:00:23
10908,3501038,34,30-40,m,2.0,2018-12-13 09:01:33,2018-12-13 12:01:34,4.0,0,130,2018-12-13 12:10:38
10909,3501041,36,30-40,m,2.0,2018-12-13 09:04:36,2018-12-15 10:07:17,4.0,5,116,2018-12-13 12:22:44
10910,3501041,36,30-40,m,2.0,2018-12-13 09:04:36,2018-12-15 10:07:17,4.0,5,58,2018-12-13 12:29:59
10911,3501077,37,30-40,m,2.0,2018-12-13 09:09:09,2019-01-31 12:55:26,4.0,5,73,2018-12-22 13:36:28
10912,3501143,39,30-40,m,2.0,2018-12-13 09:12:30,2018-12-13 12:12:31,4.0,5,100,2018-12-13 12:28:58
10913,3501389,32,30-40,m,1.0,2018-12-13 09:41:39,2018-12-13 12:45:43,4.0,3,131,2018-12-13 12:56:58
10914,3501479,27,20-30,m,1.0,2018-12-13 09:50:17,2018-12-13 12:51:51,6.0,5,131,2018-12-13 12:54:26
10915,3501587,35,30-40,f,1.0,2018-12-13 10:01:34,2019-02-01 12:40:35,4.0,5,128,2019-01-03 01:25:09
10916,3501629,40,40-50,m,1.0,2018-12-13 10:06:12,2019-01-13 18:49:47,5.0,0,131,2018-12-13 23:13:17
10917,3501638,67,60-70,f,2.0,2018-12-13 10:10:27,2019-01-11 11:56:46,4.0,5,100,2019-01-11 11:58:16
10918,3501638,67,60-70,f,2.0,2018-12-13 10:10:27,2019-01-11 11:56:46,4.0,5,126,2019-01-11 12:01:32
10919,3501653,26,20-30,m,2.0,2018-12-13 10:12:25,2019-02-02 16:09:02,4.0,0,114,2019-01-11 14:00:19
10920,3501692,43,40-50,m,2.0,2018-12-13 10:14:24,2018-12-13 13:15:30,5.0,5,124,2018-12-13 13:56:44
10921,3501701,37,30-40,m,1.0,2018-12-13 10:17:03,2018-12-13 13:17:04,4.0,2,131,2018-12-13 14:02:51
10922,3501716,25,20-30,m,1.0,2018-12-13 10:18:15,2019-01-03 20:45:40,4.0,5,128,2019-01-03 20:51:41
10923,3501851,32,30-40,m,1.0,2018-12-13 10:39:29,2019-01-08 17:57:11,5.0,5,99,2018-12-13 13:43:58
10924,3501893,29,20-30,m,2.0,2018-12-13 10:46:15,2018-12-15 15:53:27,6.0,3,115,2018-12-13 14:03:21
10925,3501968,34,30-40,m,2.0,2018-12-13 10:53:36,2019-02-02 14:06:36,4.0,0,116,2018-12-13 14:25:29
10926,3502040,34,30-40,m,2.0,2018-12-13 11:03:34,2018-12-13 14:45:24,3.0,0,58,2018-12-13 14:59:33
10927,3502121,46,40-50,m,2.0,2018-12-13 11:13:25,2018-12-13 14:17:53,5.0,5,116,2018-12-13 14:26:34
10928,3502337,25,20-30,m,2.0,2018-12-13 11:49:39,2018-12-14 15:02:35,4.0,4,126,2018-12-14 15:14:44
10929,3502337,25,20-30,m,2.0,2018-12-13 11:49:39,2018-12-14 15:02:35,4.0,4,100,2018-12-14 16:48:25
10930,3502367,30,30-40,f,1.0,2018-12-13 11:52:03,2018-12-29 11:32:46,3.0,5,99,2018-12-29 11:39:45
10931,3502379,27,20-30,f,1.0,2018-12-13 11:54:22,2018-12-13 14:54:23,5.0,1,128,2018-12-13 15:04:36
10932,3502505,23,20-30,m,1.0,2018-12-13 12:15:33,2018-12-13 15:15:34,6.0,5,131,2018-12-13 15:22:32
10933,3502505,23,20-30,m,1.0,2018-12-13 12:15:33,2018-12-13 15:15:34,6.0,5,128,2018-12-13 15:54:51
10934,3502721,35,30-40,f,2.0,2018-12-13 12:44:19,2018-12-13 15:46:20,4.0,0,100,2018-12-13 16:11:21
10935,3502721,35,30-40,f,2.0,2018-12-13 12:44:19,2018-12-13 15:46:20,4.0,0,58,2018-12-13 18:34:50
10936,3502919,39,30-40,f,2.0,2018-12-13 13:14:37,2019-01-22 16:33:06,3.0,2,73,2018-12-13 16:44:42
10937,3502940,33,30-40,m,1.0,2018-12-13 13:18:37,2018-12-13 16:18:38,5.0,5,131,2018-12-13 16:24:28
10938,3503099,32,30-40,m,1.0,2018-12-13 13:40:09,2018-12-29 10:23:03,5.0,0,128,2018-12-27 16:57:41
10939,3503210,30,30-40,f,2.0,2018-12-13 13:54:17,2018-12-13 16:55:58,4.0,5,125,2018-12-13 17:07:25
10940,3503210,30,30-40,f,2.0,2018-12-13 13:54:17,2018-12-13 16:55:58,4.0,5,58,2018-12-13 17:09:42
10941,3503324,32,30-40,f,1.0,2018-12-13 14:02:53,2019-01-13 17:38:12,8.0,0,131,2018-12-13 17:17:45
10942,3503447,32,30-40,m,2.0,2018-12-13 14:19:38,2018-12-13 17:19:39,3.0,4,125,2018-12-13 17:35:59
10943,3503450,31,30-40,f,1.0,2018-12-13 14:20:28,2018-12-13 17:39:46,4.0,3,128,2018-12-13 17:37:26
10944,3503561,47,40-50,f,1.0,2018-12-13 14:29:59,2019-01-13 20:06:11,6.0,5,99,2018-12-13 17:46:39
10945,3503597,29,20-30,m,2.0,2018-12-13 14:37:04,2019-01-12 13:38:32,3.0,1,125,2018-12-13 17:50:26
10946,3503597,29,20-30,m,2.0,2018-12-13 14:37:04,2019-01-12 13:38:32,3.0,1,58,2018-12-13 17:55:19
10947,3503642,28,20-30,m,2.0,2018-12-13 14:47:04,2018-12-13 17:45:36,3.0,5,100,2018-12-13 17:58:02
10948,3503642,28,20-30,m,2.0,2018-12-13 14:47:04,2018-12-13 17:45:36,3.0,5,130,2018-12-13 18:11:14
10949,3503642,28,20-30,m,2.0,2018-12-13 14:47:04,2018-12-13 17:45:36,3.0,5,116,2018-12-13 18:38:33
10950,3503645,26,20-30,m,2.0,2018-12-13 14:44:25,2018-12-13 17:44:25,4.0,2,58,2018-12-13 17:52:52
10951,3503921,22,20-30,f,2.0,2018-12-13 15:23:49,2018-12-13 18:24:34,2.0,4,114,2018-12-13 18:57:37
10952,3503921,22,20-30,f,2.0,2018-12-13 15:23:49,2018-12-13 18:24:34,2.0,4,107,2018-12-13 20:44:53
10953,3503921,22,20-30,f,2.0,2018-12-13 15:23:49,2018-12-13 18:24:34,2.0,4,58,2018-12-13 20:55:45
10954,3504059,28,20-30,m,1.0,2018-12-13 15:41:48,2018-12-13 18:41:49,4.0,5,128,2018-12-13 18:53:56
10955,3504101,46,40-50,f,1.0,2018-12-13 15:48:29,2018-12-13 18:47:11,2.0,5,99,2018-12-13 18:59:24
10956,3504116,44,40-50,m,1.0,2018-12-13 15:50:15,2018-12-13 18:49:28,5.0,3,131,2018-12-13 20:05:20
10957,3504116,44,40-50,m,1.0,2018-12-13 15:50:15,2018-12-13 18:49:28,5.0,3,21,2018-12-13 20:11:38
10958,3504116,44,40-50,m,1.0,2018-12-13 15:50:15,2018-12-13 18:49:28,5.0,3,128,2018-12-13 20:11:27
10959,3504344,26,20-30,m,1.0,2018-12-13 16:12:48,2018-12-13 19:12:49,5.0,0,128,2018-12-13 19:25:35
10960,3504443,42,40-50,m,1.0,2018-12-13 16:27:03,2019-01-25 09:26:17,6.0,5,131,2019-01-25 09:31:01
10961,3504491,27,20-30,m,1.0,2018-12-13 16:35:49,2018-12-29 13:52:23,6.0,0,131,2018-12-13 19:44:24
10962,3504542,45,40-50,m,2.0,2018-12-13 16:40:13,2019-01-12 02:02:19,5.0,5,130,2018-12-13 20:01:01
10963,3504575,29,20-30,m,2.0,2018-12-13 16:45:42,2018-12-13 19:51:59,3.0,2,125,2018-12-13 19:57:58
10964,3504668,30,30-40,m,1.0,2018-12-13 17:02:36,2018-12-13 20:00:52,4.0,5,131,2018-12-13 20:18:21
10965,3504800,41,40-50,m,1.0,2018-12-13 17:17:33,2019-01-17 18:15:33,5.0,0,131,2018-12-13 20:26:55
10966,3504800,41,40-50,m,1.0,2018-12-13 17:17:33,2019-01-17 18:15:33,5.0,0,128,2018-12-13 20:25:49
10967,3504800,41,40-50,m,1.0,2018-12-13 17:17:33,2019-01-17 18:15:33,5.0,0,131,2019-01-13 08:25:31
10968,3504800,41,40-50,m,1.0,2018-12-13 17:17:33,2019-01-17 18:15:33,5.0,0,31,2019-01-13 08:29:37
10969,3504800,41,40-50,m,1.0,2018-12-13 17:17:33,2019-01-17 18:15:33,5.0,0,131,2019-01-17 18:21:43
10970,3504800,41,40-50,m,1.0,2018-12-13 17:17:33,2019-01-17 18:15:33,5.0,0,131,2019-01-17 18:26:22
10971,3504815,25,20-30,f,2.0,2018-12-13 17:18:41,2019-02-02 15:14:21,5.0,5,58,2018-12-13 20:25:34
10972,3504866,29,20-30,m,1.0,2018-12-13 17:23:29,2018-12-29 12:41:44,5.0,5,128,2018-12-13 20:34:28
10973,3504872,36,30-40,m,1.0,2018-12-13 17:24:52,2018-12-28 13:40:57,5.0,4,128,2018-12-14 16:52:17
10974,3504947,28,20-30,m,2.0,2018-12-13 17:37:10,2018-12-16 23:01:11,2.0,0,58,2018-12-16 19:44:10
10975,3504983,36,30-40,m,1.0,2018-12-13 17:38:05,2018-12-13 20:38:06,4.0,0,128,2018-12-13 20:49:02
10976,3504983,36,30-40,m,1.0,2018-12-13 17:38:05,2018-12-13 20:38:06,4.0,0,131,2018-12-13 20:48:47
10977,3504989,31,30-40,m,2.0,2018-12-13 17:41:42,2018-12-22 15:14:36,4.0,1,116,2018-12-13 20:57:36
10978,3504998,48,40-50,f,2.0,2018-12-13 17:43:26,2018-12-15 17:26:26,3.0,5,53,2018-12-13 21:48:12
10979,3505001,25,20-30,m,1.0,2018-12-13 17:43:29,2018-12-13 20:43:31,4.0,0,128,2018-12-13 22:08:15
10980,3505148,28,20-30,m,2.0,2018-12-13 18:05:17,2018-12-13 21:06:19,3.0,2,58,2018-12-13 21:09:18
10981,3505214,31,30-40,m,1.0,2018-12-13 18:09:05,2019-01-29 12:08:40,8.0,5,128,2018-12-13 21:52:46
10982,3505217,27,20-30,m,2.0,2018-12-13 18:09:08,2019-02-05 16:31:40,3.0,0,58,2019-01-11 02:29:16
10983,3505217,27,20-30,m,2.0,2018-12-13 18:09:08,2019-02-05 16:31:40,3.0,0,115,2019-01-11 02:30:33
10984,3505226,27,20-30,m,2.0,2018-12-13 18:09:43,2018-12-13 22:13:56,4.0,5,58,2018-12-13 22:13:08
10985,3505226,27,20-30,m,2.0,2018-12-13 18:09:43,2018-12-13 22:13:56,4.0,5,126,2018-12-13 22:20:15
10986,3505226,27,20-30,m,2.0,2018-12-13 18:09:43,2018-12-13 22:13:56,4.0,5,53,2018-12-13 22:23:12
10987,3505262,57,50-60,f,2.0,2018-12-13 18:17:53,2019-01-31 20:15:57,2.0,5,58,2018-12-17 20:23:04
10988,3505325,48,40-50,f,2.0,2018-12-13 18:25:19,2018-12-13 21:27:05,4.0,5,58,2018-12-13 21:37:12
10989,3505379,44,40-50,m,1.0,2018-12-13 18:31:00,2019-01-13 10:20:26,5.0,5,131,2019-01-13 10:27:14
10990,3505505,40,40-50,m,1.0,2018-12-13 18:44:12,2018-12-29 15:26:09,5.0,1,131,2018-12-26 12:54:34
10991,3505517,43,40-50,m,1.0,2018-12-13 18:49:40,2018-12-13 21:49:41,6.0,5,131,2018-12-14 00:27:01
10992,3505517,43,40-50,m,1.0,2018-12-13 18:49:40,2018-12-13 21:49:41,6.0,5,99,2018-12-14 00:34:43
10993,3505520,41,40-50,m,1.0,2018-12-13 18:46:54,2018-12-13 21:46:55,4.0,0,131,2018-12-13 21:58:18
10994,3505565,31,30-40,m,1.0,2018-12-13 18:51:07,2018-12-13 21:52:30,5.0,1,99,2018-12-13 22:04:13
10995,3505565,31,30-40,m,1.0,2018-12-13 18:51:07,2018-12-13 21:52:30,5.0,1,131,2018-12-13 22:02:14
10996,3505565,31,30-40,m,1.0,2018-12-13 18:51:07,2018-12-13 21:52:30,5.0,1,128,2018-12-13 22:08:16
10997,3505571,25,20-30,m,2.0,2018-12-13 18:55:24,2018-12-13 21:57:13,3.0,2,58,2018-12-13 22:06:14
10998,3505571,25,20-30,m,2.0,2018-12-13 18:55:24,2018-12-13 21:57:13,3.0,2,125,2018-12-13 22:11:00
10999,3505871,31,30-40,m,2.0,2018-12-13 19:21:37,2019-01-07 22:40:57,4.0,1,73,2018-12-13 22:39:27
11000,3505937,37,30-40,f,2.0,2018-12-13 19:34:07,2018-12-23 18:13:56,4.0,4,53,2018-12-14 17:27:49
11001,3505961,33,30-40,m,1.0,2018-12-13 19:37:09,2018-12-18 08:09:49,5.0,1,128,2018-12-14 07:55:59
11002,3505997,26,20-30,m,2.0,2018-12-13 19:37:36,2019-01-04 13:08:20,4.0,1,107,2019-01-04 14:24:36
11003,3505997,26,20-30,m,2.0,2018-12-13 19:37:36,2019-01-04 13:08:20,4.0,1,124,2019-01-04 14:27:03
11004,3506198,53,50-60,f,1.0,2018-12-13 20:03:03,2019-01-25 01:59:24,5.0,5,128,2018-12-13 23:14:00
11005,3506243,26,20-30,m,2.0,2018-12-13 20:06:08,2018-12-13 23:11:32,4.0,5,58,2018-12-13 23:21:20
11006,3506282,38,30-40,m,1.0,2018-12-13 20:09:23,2018-12-14 13:09:14,5.0,5,128,2018-12-14 13:47:00
11007,3506348,29,20-30,m,1.0,2018-12-13 20:15:51,2018-12-13 23:21:38,4.0,3,128,2018-12-13 23:33:54
11008,3506351,21,20-30,f,1.0,2018-12-13 20:19:14,2018-12-20 14:04:14,2.0,2,131,2018-12-13 23:27:02
11009,3506387,39,30-40,f,2.0,2018-12-13 20:24:07,2018-12-17 14:31:55,3.0,2,58,2018-12-17 14:34:50
11010,3506462,35,30-40,m,1.0,2018-12-13 20:33:19,2018-12-13 23:33:20,6.0,5,128,2018-12-13 23:37:26
11011,3506624,29,20-30,m,1.0,2018-12-13 20:56:11,2018-12-13 23:56:12,5.0,5,128,2018-12-14 00:17:44
11012,3506690,38,30-40,f,2.0,2018-12-13 21:04:52,2018-12-14 00:04:53,6.0,5,100,2018-12-14 00:11:50
11013,3506885,55,50-60,m,2.0,2018-12-13 21:32:34,2018-12-14 01:57:52,6.0,5,58,2018-12-14 02:14:30
11014,3507011,23,20-30,m,1.0,2018-12-13 21:58:11,2018-12-22 00:23:36,2.0,1,99,2018-12-14 01:05:30
11015,3507011,23,20-30,m,1.0,2018-12-13 21:58:11,2018-12-22 00:23:36,2.0,1,128,2018-12-14 01:10:35
11016,3507011,23,20-30,m,1.0,2018-12-13 21:58:11,2018-12-22 00:23:36,2.0,1,131,2018-12-14 01:16:48
11017,3507023,30,30-40,f,1.0,2018-12-13 21:57:27,2019-01-16 15:58:06,6.0,1,131,2018-12-14 01:24:07
11018,3507023,30,30-40,f,1.0,2018-12-13 21:57:27,2019-01-16 15:58:06,6.0,1,131,2019-01-16 15:59:27
11019,3507158,29,20-30,m,2.0,2018-12-13 22:26:30,2019-01-31 09:46:54,4.0,0,116,2018-12-14 01:35:31
11020,3507158,29,20-30,m,2.0,2018-12-13 22:26:30,2019-01-31 09:46:54,4.0,0,125,2019-01-31 09:52:38
11021,3507242,41,40-50,m,2.0,2018-12-13 22:47:25,2019-01-31 11:06:45,4.0,4,58,2019-01-31 11:10:36
11022,3507287,41,40-50,m,1.0,2018-12-13 23:00:56,2018-12-14 02:00:57,5.0,0,99,2018-12-14 02:09:24
11023,3507368,31,30-40,f,1.0,2018-12-13 23:21:31,2018-12-14 02:21:33,4.0,4,128,2018-12-14 02:42:09
11024,3507371,23,20-30,m,2.0,2018-12-13 23:24:33,2018-12-14 02:25:28,3.0,0,125,2018-12-14 02:35:38
11025,3507422,29,20-30,m,2.0,2018-12-13 23:33:13,2018-12-14 02:31:58,3.0,1,58,2018-12-14 16:09:48
11026,3507449,25,20-30,m,2.0,2018-12-13 23:34:30,2018-12-14 02:36:09,8.0,0,115,2018-12-14 02:46:25
11027,3507449,25,20-30,m,2.0,2018-12-13 23:34:30,2018-12-14 02:36:09,8.0,0,58,2018-12-14 02:45:26
11028,3507488,37,30-40,m,2.0,2018-12-13 23:44:05,2018-12-14 02:45:16,4.0,5,130,2018-12-14 03:05:11
11029,3507497,22,20-30,m,2.0,2018-12-13 23:48:00,2018-12-14 02:54:29,4.0,4,115,2018-12-14 03:04:08
11030,3507533,31,30-40,m,2.0,2018-12-13 23:55:50,2018-12-14 02:57:30,5.0,4,116,2018-12-14 03:11:31
11031,3507563,23,20-30,m,1.0,2018-12-14 00:16:55,2018-12-30 13:34:56,4.0,2,128,2018-12-14 03:25:03
11032,3507575,27,20-30,f,1.0,2018-12-14 00:19:45,2018-12-14 03:19:46,4.0,2,131,2018-12-14 03:47:40
11033,3507575,27,20-30,f,1.0,2018-12-14 00:19:45,2018-12-14 03:19:46,4.0,2,128,2018-12-14 03:50:36
11034,3507590,34,30-40,m,2.0,2018-12-14 00:24:26,2018-12-14 03:24:26,4.0,1,124,2018-12-14 03:34:03
11035,3507599,38,30-40,m,2.0,2018-12-14 00:31:05,2018-12-14 03:36:08,4.0,2,58,2018-12-14 03:46:46
11036,3507611,29,20-30,f,2.0,2018-12-14 00:34:02,2018-12-14 03:35:13,4.0,3,115,2018-12-14 03:44:59
11037,3507632,27,20-30,m,2.0,2018-12-14 00:47:09,2018-12-14 03:47:09,3.0,5,125,2018-12-14 03:55:35
11038,3507671,34,30-40,m,1.0,2018-12-14 01:03:56,2019-01-30 05:01:43,4.0,1,31,2019-01-01 14:45:10
11039,3507689,29,20-30,f,2.0,2018-12-14 01:18:52,2019-01-23 18:54:59,4.0,0,125,2018-12-14 04:28:28
11040,3507689,29,20-30,f,2.0,2018-12-14 01:18:52,2019-01-23 18:54:59,4.0,0,58,2018-12-14 06:08:57
11041,3507704,22,20-30,f,2.0,2018-12-14 01:24:31,2018-12-14 04:25:23,3.0,5,116,2018-12-14 04:32:47
11042,3507749,22,20-30,m,1.0,2018-12-14 01:58:12,2018-12-14 05:00:16,4.0,2,131,2018-12-14 05:08:12
11043,3508052,28,20-30,m,1.0,2018-12-14 04:25:42,2018-12-14 07:26:34,5.0,1,131,2018-12-14 07:28:27
11044,3508082,54,50-60,m,1.0,2018-12-14 04:30:22,2019-02-03 16:26:57,4.0,5,99,2018-12-15 16:17:20
11045,3508238,32,30-40,m,1.0,2018-12-14 05:06:03,2018-12-14 08:06:04,6.0,0,128,2018-12-14 09:03:55
11046,3508385,34,30-40,m,1.0,2018-12-14 05:33:04,2018-12-30 15:28:14,5.0,1,128,2018-12-14 08:45:21
11047,3508628,35,30-40,f,1.0,2018-12-14 06:04:59,2019-01-29 20:24:07,5.0,5,132,2019-01-29 20:27:03
11048,3508655,26,20-30,f,1.0,2018-12-14 06:08:28,2019-02-01 00:55:42,4.0,0,131,2019-02-01 00:57:08
11049,3508733,52,50-60,f,1.0,2018-12-14 06:19:19,2018-12-14 09:18:13,4.0,5,131,2018-12-14 09:33:18
11050,3508775,31,30-40,f,1.0,2018-12-14 06:22:43,2018-12-20 10:40:20,5.0,0,99,2018-12-20 10:41:44
11051,3508838,37,30-40,m,1.0,2018-12-14 06:31:33,2018-12-14 09:37:44,6.0,2,131,2018-12-14 09:48:27
11052,3508898,35,30-40,m,2.0,2018-12-14 06:39:10,2018-12-14 09:40:18,4.0,5,58,2018-12-14 09:59:48
11053,3508946,44,40-50,f,1.0,2018-12-14 06:47:20,2019-01-29 16:00:50,5.0,1,99,2019-01-10 12:53:47
11054,3509303,31,30-40,f,1.0,2018-12-14 07:34:50,2018-12-14 10:35:50,4.0,0,99,2018-12-14 10:55:16
11055,3509348,51,50-60,0,1.0,2018-12-14 07:40:53,2018-12-14 10:40:54,6.0,1,131,2018-12-14 10:48:20
11056,3509432,28,20-30,m,2.0,2018-12-14 07:53:34,2019-01-12 22:07:16,4.0,2,126,2018-12-14 11:23:32
11057,3509432,28,20-30,m,2.0,2018-12-14 07:53:34,2019-01-12 22:07:16,4.0,2,114,2019-01-12 22:19:35
11058,3509444,31,30-40,m,2.0,2018-12-14 07:55:01,2018-12-27 22:34:35,3.0,5,125,2018-12-14 11:50:06
11059,3509516,35,30-40,f,1.0,2018-12-14 08:02:15,2018-12-14 11:02:15,6.0,4,128,2018-12-14 11:23:06
11060,3509858,25,20-30,f,2.0,2018-12-14 08:59:37,2018-12-14 12:04:49,4.0,5,114,2018-12-14 12:18:48
11061,3509876,52,50-60,m,2.0,2018-12-14 09:04:22,2019-01-03 19:40:21,3.0,5,107,2019-01-03 21:00:26
11062,3510032,29,20-30,m,2.0,2018-12-14 09:21:06,2018-12-14 14:05:07,4.0,3,53,2018-12-14 14:06:48
11063,3510032,29,20-30,m,2.0,2018-12-14 09:21:06,2018-12-14 14:05:07,4.0,3,126,2018-12-14 14:13:18
11064,3510044,23,20-30,m,1.0,2018-12-14 09:23:31,2019-01-23 12:08:55,4.0,4,131,2018-12-20 12:45:09
11065,3510044,23,20-30,m,1.0,2018-12-14 09:23:31,2019-01-23 12:08:55,4.0,4,128,2018-12-20 12:46:09
11066,3510311,30,30-40,m,1.0,2018-12-14 09:56:01,2018-12-14 13:01:04,5.0,0,128,2018-12-14 13:08:51
11067,3510362,27,20-30,f,1.0,2018-12-14 10:05:43,2019-01-01 10:32:22,5.0,3,31,2018-12-28 12:58:03
11068,3510383,30,30-40,m,1.0,2018-12-14 10:05:34,2018-12-14 13:05:35,6.0,0,131,2018-12-14 13:16:25
11069,3510470,23,20-30,m,1.0,2018-12-14 10:14:59,2018-12-14 13:15:48,2.0,0,128,2018-12-14 13:22:53
11070,3510530,27,20-30,m,2.0,2018-12-14 10:20:45,2018-12-14 13:26:05,4.0,4,125,2018-12-14 13:40:56
11071,3510530,27,20-30,m,2.0,2018-12-14 10:20:45,2018-12-14 13:26:05,4.0,4,58,2018-12-14 13:48:49
11072,3510635,50,50-60,m,1.0,2018-12-14 10:33:18,2019-01-14 12:59:59,4.0,4,131,2019-01-14 13:06:58
11073,3510659,27,20-30,f,2.0,2018-12-14 10:35:40,2018-12-14 13:35:41,3.0,5,125,2018-12-14 13:50:25
11074,3510701,37,30-40,m,1.0,2018-12-14 10:40:48,2019-02-05 15:21:28,6.0,0,131,2019-01-18 22:13:44
11075,3510701,37,30-40,m,1.0,2018-12-14 10:40:48,2019-02-05 15:21:28,6.0,0,131,2019-01-21 11:06:29
11076,3510881,31,30-40,f,1.0,2018-12-14 11:01:10,2019-01-01 21:20:28,3.0,4,128,2019-01-01 21:26:09
11077,3510917,33,30-40,f,1.0,2018-12-14 11:08:34,2018-12-20 13:47:36,3.0,1,131,2018-12-14 14:18:21
11078,3510917,33,30-40,f,1.0,2018-12-14 11:08:34,2018-12-20 13:47:36,3.0,1,128,2018-12-14 14:22:47
11079,3511109,37,30-40,m,1.0,2018-12-14 11:30:43,2019-02-05 18:54:18,4.0,1,99,2018-12-14 14:36:01
11080,3511412,36,30-40,f,1.0,2018-12-14 12:08:37,2018-12-14 15:08:38,5.0,5,128,2018-12-14 15:21:21
11081,3511439,51,50-60,0,1.0,2018-12-14 12:13:21,2018-12-29 15:09:06,5.0,1,99,2018-12-14 17:09:15
11082,3511445,23,20-30,m,1.0,2018-12-14 12:13:52,2019-02-05 19:30:17,4.0,1,128,2018-12-14 17:45:55
11083,3511445,23,20-30,m,1.0,2018-12-14 12:13:52,2019-02-05 19:30:17,4.0,1,31,2019-01-22 12:11:56
11084,3511505,35,30-40,m,1.0,2018-12-14 12:17:54,2018-12-14 15:17:55,7.0,1,131,2018-12-14 15:27:19
11085,3511523,28,20-30,m,2.0,2018-12-14 12:23:05,2018-12-20 23:51:21,4.0,5,125,2018-12-14 15:40:16
11086,3511532,27,20-30,f,2.0,2018-12-14 12:21:29,2019-01-13 14:24:25,2.0,1,125,2018-12-14 16:11:06
11087,3511583,25,20-30,f,2.0,2018-12-14 12:34:37,2018-12-14 15:34:38,3.0,3,114,2018-12-14 15:51:00
